2025-07-25 00:36:45,cell phone,33.18,,,
2025-07-25 00:36:45,cell phone,31.89,,,
2025-07-25 00:36:45,cell phone,32.94,,,
2025-07-25 00:36:46,cell phone,33.39,,,
2025-07-25 00:36:46,cell phone,35.21,,,
2025-07-25 00:36:46,cell phone,31.42,,,
2025-07-25 00:36:46,cell phone,35.23,,,
2025-07-25 00:36:46,cell phone,51.76,,,
2025-07-25 00:37:01,cell phone,33.75,,,
2025-07-25 00:37:07,cell phone,31.8,,,
2025-07-25 00:37:07,cell phone,31.71,,,
2025-07-25 00:37:07,cell phone,43.16,,,
2025-07-25 00:37:07,cell phone,40.4,,,
2025-07-25 00:37:07,cell phone,65.51,,,
2025-07-25 00:37:07,cell phone,32.04,,,
2025-07-25 00:37:08,cell phone,61.15,,,
2025-07-25 00:37:08,cell phone,45.0,,,
2025-07-25 00:37:08,cell phone,46.29,,,
2025-07-25 00:37:08,cell phone,48.45,,,
2025-07-25 00:37:08,cell phone,41.46,,,
2025-07-25 00:37:08,cell phone,38.29,,,
2025-07-25 00:37:08,cell phone,54.34,,,
2025-07-25 00:37:08,cell phone,39.43,,,
2025-07-25 00:37:08,cell phone,47.84,,,
2025-07-25 00:37:08,cell phone,36.6,,,
2025-07-25 00:37:09,cell phone,30.21,,,
2025-07-25 00:37:09,cell phone,46.73,,,
2025-07-25 00:37:09,cell phone,44.56,,,
2025-07-25 00:43:53,cell phone,35.64,,,
2025-07-25 00:43:53,cell phone,33.33,,,
2025-07-25 00:43:53,cell phone,41.72,,,
2025-07-25 00:43:53,cell phone,33.39,,,
2025-07-25 00:43:53,cell phone,34.89,,,
2025-07-25 00:43:53,cell phone,34.63,,,
2025-07-25 00:43:53,cell phone,36.84,,,
2025-07-25 00:43:53,cell phone,38.81,,,
2025-07-25 00:43:56,cell phone,32.46,,,
2025-07-25 00:44:18,cell phone,37.24,,,
2025-07-25 00:44:18,cell phone,43.76,,,
2025-07-25 00:44:19,cell phone,30.37,,,
2025-07-25 00:44:19,cell phone,46.04,,,
2025-07-25 00:44:19,cell phone,47.55,,,
2025-07-25 00:44:19,cell phone,56.4,,,
2025-07-25 00:44:19,cell phone,37.82,,,
2025-07-25 00:44:19,cell phone,33.22,,,
2025-07-25 00:44:20,cell phone,39.28,,,
2025-07-25 00:44:20,cell phone,39.9,,,
2025-07-25 00:44:20,cell phone,37.37,,,
2025-07-25 00:44:20,cell phone,37.4,,,
2025-07-25 00:44:20,cell phone,30.87,,,
2025-07-25 00:44:21,cell phone,30.25,,,
2025-07-25 00:44:21,cell phone,30.19,,,
2025-07-25 00:44:21,cell phone,36.45,,,
2025-07-25 00:44:22,cell phone,32.21,,,
2025-07-25 00:44:22,cell phone,32.25,,,
2025-07-25 00:44:22,cell phone,30.46,,,
2025-07-25 00:44:22,cell phone,42.82,,,
2025-07-25 00:44:22,cell phone,48.79,,,
2025-07-25 00:44:22,cell phone,48.08,,,
2025-07-25 00:44:22,cell phone,52.18,,,
2025-07-25 00:44:22,cell phone,42.33,,,
2025-07-25 00:44:22,cell phone,35.25,,,
2025-07-25 00:44:22,cell phone,34.34,,,
2025-07-25 00:44:22,cell phone,30.72,,,
2025-07-25 00:44:23,cell phone,37.58,,,
2025-07-25 00:44:23,cell phone,38.61,,,
2025-07-25 00:44:23,cell phone,42.83,,,
2025-07-25 00:44:23,cell phone,32.02,,,
2025-07-25 00:44:23,cell phone,31.07,,,
2025-07-25 00:44:24,cell phone,36.3,,,
2025-07-25 00:44:24,cell phone,32.25,,,
2025-07-25 00:44:24,cell phone,33.56,,,
2025-07-25 00:44:24,cell phone,31.54,,,
2025-07-25 00:44:24,cell phone,31.07,,,
2025-07-25 00:44:25,cell phone,30.36,,,
2025-07-25 00:44:25,cell phone,32.37,,,
2025-07-25 00:44:25,cell phone,35.45,,,
2025-07-25 00:44:26,cell phone,46.07,,,
2025-07-25 00:44:26,cell phone,39.6,,,
2025-07-25 00:44:26,cell phone,39.25,,,
2025-07-25 00:44:26,cell phone,30.64,,,
2025-07-25 00:44:26,cell phone,33.84,,,
2025-07-25 00:44:26,cell phone,35.32,,,
2025-07-25 00:44:26,cell phone,58.24,,,
2025-07-25 00:44:26,cell phone,58.88,,,
2025-07-25 00:44:26,cell phone,30.47,,,
2025-07-25 00:44:27,cell phone,35.83,,,
2025-07-25 00:44:27,cell phone,35.04,,,
2025-07-25 00:44:27,cell phone,36.19,,,
2025-07-25 00:44:27,cell phone,38.67,,,
2025-07-25 00:44:27,cell phone,33.21,,,
2025-07-25 00:44:27,cell phone,32.39,,,
2025-07-25 00:44:27,cell phone,46.04,,,
2025-07-25 00:44:27,cell phone,32.06,,,
2025-07-25 00:44:28,cell phone,51.45,,,
2025-07-25 00:44:28,cell phone,54.0,,,
2025-07-25 00:44:28,cell phone,40.33,,,
2025-07-25 00:44:28,cell phone,41.47,,,
2025-07-25 00:44:28,cell phone,38.66,,,
2025-07-25 00:44:28,cell phone,33.39,,,
2025-07-25 00:44:28,cell phone,54.58,,,
2025-07-25 00:44:28,cell phone,55.15,,,
2025-07-25 00:51:56,cell phone,31.74,,,
2025-07-25 00:51:57,cell phone,52.56,,,
2025-07-25 00:51:57,cell phone,40.1,,,
2025-07-25 00:51:58,cell phone,43.58,,,
2025-07-25 00:51:58,cell phone,62.49,,,
2025-07-25 00:51:58,cell phone,32.18,,,
2025-07-25 00:51:58,cell phone,30.27,,,
2025-07-25 00:51:59,cell phone,31.93,,,
2025-07-25 00:52:00,cell phone,34.27,,,
2025-07-25 00:52:01,cell phone,31.7,,,
2025-07-25 00:52:02,cell phone,37.89,,,
2025-07-25 00:52:02,cell phone,36.28,,,
2025-07-25 00:52:02,cell phone,38.0,,,
2025-07-25 00:52:02,cell phone,31.09,,,
2025-07-25 00:52:03,cell phone,30.87,,,
2025-07-25 00:52:03,cell phone,36.02,,,
2025-07-25 00:52:03,cell phone,32.79,,,
2025-07-25 00:52:03,cell phone,39.59,,,
2025-07-25 00:52:03,cell phone,34.86,,,
2025-07-25 00:52:03,cell phone,30.45,,,
2025-07-25 00:52:03,cell phone,34.41,,,
2025-07-25 00:52:03,cell phone,43.25,,,
2025-07-25 00:52:04,cell phone,33.78,,,
2025-07-25 00:52:04,cell phone,33.83,,,
2025-07-25 00:52:04,cell phone,32.98,,,
2025-07-25 00:52:04,cell phone,46.83,,,
2025-07-25 00:52:06,cell phone,39.02,,,
2025-07-25 00:52:06,cell phone,42.78,,,
2025-07-25 00:52:06,cell phone,38.88,,,
2025-07-25 00:52:06,cell phone,30.91,,,
2025-07-25 00:52:06,cell phone,33.53,,,
2025-07-25 00:52:06,cell phone,32.61,,,
2025-07-25 00:52:06,cell phone,45.07,,,
2025-07-25 00:52:06,cell phone,32.93,,,
2025-07-25 00:52:06,cell phone,33.65,,,
2025-07-25 00:52:07,cell phone,34.21,,,
2025-07-25 01:03:30,cell phone,37.23,,,
2025-07-25 01:03:30,cell phone,31.9,,,
2025-07-25 01:03:30,cell phone,31.91,,,
2025-07-25 01:03:31,cell phone,34.14,,,
2025-07-25 01:03:31,cell phone,39.07,,,
2025-07-25 01:03:31,cell phone,35.93,,,
2025-07-25 01:03:31,cell phone,36.12,,,
2025-07-25 01:03:34,cell phone,40.94,,,
2025-07-25 01:03:34,cell phone,41.31,,,
2025-07-25 01:03:34,cell phone,48.62,,,
2025-07-25 01:03:34,cell phone,35.31,,,
2025-07-25 01:03:37,cell phone,40.4,,,
2025-07-25 01:03:38,cell phone,44.8,,,
2025-07-25 01:03:38,cell phone,44.87,,,
2025-07-25 01:03:38,cell phone,46.62,,,
2025-07-25 01:03:38,cell phone,54.43,,,
2025-07-25 01:03:38,cell phone,55.39,,,
2025-07-25 01:03:38,cell phone,45.87,,,
2025-07-25 01:03:38,cell phone,34.29,,,
2025-07-25 01:03:39,cell phone,33.01,,,
2025-07-25 01:03:39,cell phone,40.42,,,
2025-07-25 01:03:39,cell phone,33.62,,,
2025-07-25 01:03:39,cell phone,49.07,,,
2025-07-25 01:03:39,cell phone,49.91,,,
2025-07-25 01:03:39,cell phone,56.06,,,
2025-07-25 01:03:39,cell phone,56.75,,,
2025-07-25 01:03:39,cell phone,53.09,,,
2025-07-25 01:03:39,cell phone,56.92,,,
2025-07-25 01:03:39,cell phone,49.75,,,
2025-07-25 01:03:39,cell phone,52.49,,,
2025-07-25 01:03:40,cell phone,61.96,,,
2025-07-25 01:03:40,cell phone,54.97,,,
2025-07-25 01:03:40,cell phone,51.82,,,
2025-07-25 01:03:40,cell phone,54.04,,,
2025-07-25 01:03:40,cell phone,67.94,,,
2025-07-25 01:03:40,cell phone,58.92,,,
2025-07-25 01:03:40,cell phone,43.97,,,
2025-07-25 01:03:40,cell phone,53.01,,,
2025-07-25 01:03:40,cell phone,52.52,,,
2025-07-25 01:03:40,cell phone,45.76,,,
2025-07-25 01:03:40,cell phone,44.22,,,
2025-07-25 01:03:41,cell phone,43.27,,,
2025-07-25 01:03:41,cell phone,55.32,,,
2025-07-25 01:03:41,cell phone,49.43,,,
2025-07-25 01:03:41,cell phone,45.81,,,
2025-07-25 01:03:41,cell phone,47.63,,,
2025-07-25 01:03:41,cell phone,49.53,,,
2025-07-25 01:03:41,cell phone,49.78,,,
2025-07-25 01:03:41,cell phone,55.67,,,
2025-07-25 01:03:41,cell phone,61.73,,,
2025-07-25 01:03:41,cell phone,55.3,,,
2025-07-25 01:03:41,cell phone,57.51,,,
2025-07-25 01:03:42,cell phone,57.58,,,
2025-07-25 01:03:42,cell phone,59.15,,,
2025-07-25 01:03:42,cell phone,53.52,,,
2025-07-25 01:03:42,cell phone,48.67,,,
2025-07-25 01:03:42,cell phone,46.02,,,
2025-07-25 01:03:42,cell phone,47.96,,,
2025-07-25 01:03:42,cell phone,50.71,,,
2025-07-25 01:03:42,cell phone,41.38,,,
2025-07-25 01:03:42,cell phone,43.74,,,
2025-07-25 01:03:42,cell phone,49.59,,,
2025-07-25 01:03:42,cell phone,47.54,,,
2025-07-25 01:03:43,cell phone,47.52,,,
2025-07-25 01:03:43,cell phone,39.31,,,
2025-07-25 01:03:43,cell phone,44.65,,,
2025-07-25 01:03:43,cell phone,47.73,,,
2025-07-25 01:03:43,cell phone,41.74,,,
2025-07-25 01:03:43,cell phone,37.01,,,
2025-07-25 01:03:43,cell phone,31.36,,,
2025-07-25 01:03:43,cell phone,43.5,,,
2025-07-25 01:03:43,cell phone,37.66,,,
2025-07-25 01:03:43,cell phone,37.0,,,
2025-07-25 01:03:44,cell phone,33.03,,,
2025-07-25 01:03:44,cell phone,30.13,,,
2025-07-25 01:03:44,cell phone,46.05,,,
2025-07-25 01:03:44,cell phone,41.8,,,
2025-07-25 01:03:44,cell phone,38.76,,,
2025-07-25 01:03:44,cell phone,43.1,,,
2025-07-25 01:03:44,cell phone,34.57,,,
2025-07-25 01:03:44,cell phone,50.96,,,
2025-07-25 01:03:45,cell phone,62.97,,,
2025-07-25 01:03:45,cell phone,64.84,,,
2025-07-25 01:03:45,cell phone,58.37,,,
2025-07-25 01:03:46,cell phone,50.48,,,
2025-07-25 01:03:46,cell phone,43.42,,,
2025-07-25 01:03:46,cell phone,41.19,,,
2025-07-25 01:03:46,cell phone,39.27,,,
2025-07-25 01:03:46,cell phone,31.1,,,
2025-07-25 01:11:15,cell phone,33.66,,,
2025-07-25 01:11:18,cell phone,41.81,,,
2025-07-25 01:11:18,cell phone,35.12,,,
2025-07-25 01:11:18,cell phone,39.02,,,
2025-07-25 01:11:19,cell phone,35.29,,,
2025-07-25 01:11:20,cell phone,34.55,,,
2025-07-25 01:11:20,cell phone,40.51,,,
2025-07-25 01:11:20,cell phone,33.29,,,
2025-07-25 01:11:20,cell phone,42.04,,,
2025-07-25 01:11:20,cell phone,39.28,,,
2025-07-25 01:11:21,cell phone,32.78,,,
2025-07-25 01:11:23,cell phone,32.73,,,
2025-07-25 01:11:27,cell phone,40.97,,,
2025-07-25 01:11:27,cell phone,51.6,,,
2025-07-25 01:15:16,cell phone,65.4,,,
2025-07-25 01:15:16,cell phone,64.58,,,
2025-07-25 01:15:16,cell phone,60.27,,,
2025-07-25 01:15:16,cell phone,64.98,,,
2025-07-25 01:15:17,cell phone,54.47,,,
2025-07-25 01:15:17,cell phone,54.38,,,
2025-07-25 01:15:17,cell phone,49.67,,,
2025-07-25 01:15:17,cell phone,54.33,,,
2025-07-25 01:15:17,cell phone,40.19,,,
2025-07-25 01:15:17,cell phone,45.88,,,
2025-07-25 01:15:17,cell phone,31.8,,,
2025-07-25 01:15:17,cell phone,32.91,,,
2025-07-25 01:15:17,cell phone,32.46,,,
2025-07-25 01:15:17,cell phone,52.35,,,
2025-07-25 01:15:17,cell phone,50.29,,,
2025-07-25 01:15:18,cell phone,48.94,,,
2025-07-25 01:15:18,cell phone,40.54,,,
2025-07-25 01:15:18,cell phone,37.2,,,
2025-07-25 01:15:18,cell phone,38.31,,,
2025-07-25 01:15:18,cell phone,33.21,,,
2025-07-25 01:15:18,cell phone,48.13,,,
2025-07-25 01:19:20,cell phone,44.22,,,
2025-07-25 01:19:20,cell phone,68.2,,,
2025-07-25 01:19:21,cell phone,55.45,,,
2025-07-25 01:19:21,cell phone,60.45,,,
2025-07-25 01:19:21,cell phone,63.72,,,
2025-07-25 01:19:21,cell phone,48.68,,,
2025-07-25 01:19:21,cell phone,30.03,,,
2025-07-25 01:19:21,cell phone,40.12,,,
2025-07-25 01:19:21,cell phone,30.43,,,
2025-07-25 01:19:21,cell phone,44.89,,,
2025-07-25 01:19:21,cell phone,63.83,,,
2025-07-25 01:19:21,cell phone,42.03,,,
2025-07-25 01:19:22,cell phone,55.51,,,
2025-07-25 01:19:22,cell phone,68.75,,,
2025-07-25 01:19:22,cell phone,58.19,,,
2025-07-25 01:19:22,cell phone,69.81,,,
2025-07-25 01:19:22,cell phone,33.89,,,
2025-07-25 01:19:22,cell phone,51.62,,,
2025-07-25 01:19:22,cell phone,54.67,,,
2025-07-25 01:19:22,cell phone,67.59,,,
2025-07-25 01:19:22,cell phone,54.13,,,
2025-07-25 01:19:22,cell phone,67.38,,,
2025-07-25 01:19:22,cell phone,65.47,,,
2025-07-25 01:19:23,cell phone,58.56,,,
2025-07-25 01:19:23,cell phone,36.04,,,
2025-07-25 01:19:23,cell phone,33.74,,,
2025-07-25 01:19:23,cell phone,35.6,,,
2025-07-25 01:19:23,cell phone,38.87,,,
2025-07-25 01:19:23,cell phone,52.96,,,
2025-07-25 01:19:23,cell phone,60.55,,,
2025-07-25 01:19:23,cell phone,49.06,,,
2025-07-25 01:19:23,cell phone,45.47,,,
2025-07-25 01:19:23,cell phone,46.13,,,
2025-07-25 01:19:24,cell phone,51.63,,,
2025-07-25 01:19:24,cell phone,56.38,,,
2025-07-25 01:19:24,cell phone,54.74,,,
2025-07-25 01:19:24,cell phone,63.14,,,
2025-07-25 01:19:24,cell phone,72.02,,,
2025-07-25 01:19:24,cell phone,30.06,,,
2025-07-25 01:19:24,cell phone,33.22,,,
2025-07-25 01:19:24,cell phone,36.82,,,
2025-07-25 01:19:24,cell phone,36.66,,,
2025-07-25 01:19:24,cell phone,39.23,,,
2025-07-25 01:19:25,cell phone,38.23,,,
2025-07-25 01:19:25,cell phone,35.84,,,
2025-07-25 01:19:25,cell phone,41.91,,,
2025-07-25 01:19:25,cell phone,45.74,,,
2025-07-25 01:19:25,cell phone,33.69,,,
2025-07-25 01:19:25,cell phone,31.49,,,
2025-07-25 01:19:25,cell phone,37.02,,,
2025-07-25 01:19:25,cell phone,34.58,,,
2025-07-25 14:03:10,cell phone,38.66,,,
2025-07-25 14:03:11,cell phone,66.51,,,
2025-07-25 14:03:11,cell phone,43.26,,,
2025-07-25 14:03:11,cell phone,81.3,,,
2025-07-25 14:03:11,cell phone,82.68,,,
2025-07-25 14:03:11,cell phone,75.77,,,
2025-07-25 14:03:12,cell phone,81.89,,,
2025-07-25 14:03:12,cell phone,57.68,,,
2025-07-25 14:03:12,cell phone,39.6,,,
2025-07-25 14:03:12,cell phone,69.96,,,
2025-07-25 14:03:12,cell phone,82.86,,,
2025-07-25 14:03:12,cell phone,92.09,,,
2025-07-25 14:03:12,cell phone,83.23,,,
2025-07-25 14:03:13,cell phone,88.8,,,
2025-07-25 14:03:13,cell phone,89.15,,,
2025-07-25 14:03:13,cell phone,82.33,,,
2025-07-25 14:03:13,cell phone,88.69,,,
2025-07-25 14:03:13,cell phone,88.67,,,
2025-07-25 14:03:13,cell phone,83.92,,,
2025-07-25 14:03:13,cell phone,84.4,,,
2025-07-25 14:03:14,cell phone,78.19,,,
2025-07-25 14:03:14,cell phone,85.54,,,
2025-07-25 14:03:14,cell phone,91.08,,,
2025-07-25 14:03:14,cell phone,89.09,,,
2025-07-25 14:03:14,cell phone,88.63,,,
2025-07-25 14:03:14,cell phone,87.8,,,
2025-07-25 14:03:14,cell phone,81.99,,,
2025-07-25 14:03:15,cell phone,84.49,,,
2025-07-25 14:03:15,cell phone,85.28,,,
2025-07-25 14:03:15,cell phone,84.37,,,
2025-07-25 14:03:15,cell phone,80.94,,,
2025-07-25 14:03:15,cell phone,85.13,,,
2025-07-25 14:03:15,cell phone,85.87,,,
2025-07-25 14:03:15,cell phone,89.19,,,
2025-07-25 14:03:15,cell phone,90.61,,,
2025-07-25 14:03:16,cell phone,92.6,,,
2025-07-25 14:03:16,cell phone,90.11,,,
2025-07-25 14:03:16,cell phone,92.43,,,
2025-07-25 14:03:16,cell phone,90.03,,,
2025-07-25 14:03:16,cell phone,90.25,,,
2025-07-25 14:03:16,cell phone,89.44,,,
2025-07-25 14:03:16,cell phone,90.4,,,
2025-07-25 14:03:25,cell phone,66.44,,,
2025-07-25 14:03:29,cell phone,80.46,,,
2025-07-25 14:03:29,cell phone,91.56,,,
2025-07-25 14:03:30,cell phone,65.58,,,
2025-07-25 14:03:30,cell phone,70.44,,,
2025-07-25 14:03:30,cell phone,54.25,,,
2025-07-25 14:03:30,cell phone,88.53,,,
2025-07-25 14:03:30,cell phone,90.96,,,
2025-07-25 14:03:31,cell phone,92.43,,,
2025-07-25 14:03:31,cell phone,89.76,,,
2025-07-25 14:03:31,cell phone,89.22,,,
2025-07-25 14:03:31,cell phone,77.29,,,
2025-07-25 14:03:32,cell phone,50.97,,,
2025-07-25 14:03:33,cell phone,67.58,,,
2025-07-25 14:13:58,cell phone,31.9,,,
2025-07-25 14:14:00,cell phone,34.59,,,
2025-07-25 14:14:01,cell phone,39.64,,,
2025-07-25 14:14:01,cell phone,31.81,,,
2025-07-25 14:14:04,cell phone,35.76,,,
2025-07-25 14:14:04,cell phone,32.64,,,
2025-07-25 14:14:04,cell phone,34.81,,,
2025-07-25 14:14:05,cell phone,38.63,,,
2025-07-25 14:14:05,cell phone,37.81,,,
2025-07-25 14:14:05,cell phone,54.7,,,
2025-07-25 14:14:05,cell phone,32.7,,,
2025-07-25 14:14:07,cell phone,36.65,,,
2025-07-25 14:16:41,cell phone,30.08,,,
2025-07-25 14:16:41,cell phone,37.76,,,
2025-07-25 14:16:43,cell phone,32.01,,,
2025-07-25 14:16:44,cell phone,39.93,,,
2025-07-25 14:16:44,cell phone,39.71,,,
2025-07-25 14:16:47,cell phone,42.62,,,
2025-07-25 14:16:47,cell phone,31.18,,,
2025-07-25 14:16:47,cell phone,37.74,,,
2025-07-25 14:16:48,cell phone,30.42,,,
2025-07-25 14:16:49,cell phone,31.37,,,
2025-07-25 14:16:49,cell phone,49.68,,,
2025-07-25 14:16:49,cell phone,37.16,,,
2025-07-25 14:16:50,cell phone,33.11,,,
2025-07-25 14:16:50,cell phone,35.77,,,
2025-07-25 14:16:50,cell phone,40.79,,,
2025-07-25 14:16:50,cell phone,30.97,,,
2025-07-25 14:16:51,cell phone,35.38,,,
2025-07-25 14:16:51,cell phone,42.5,,,
2025-07-25 14:16:51,cell phone,31.71,,,
2025-07-25 14:16:51,cell phone,35.47,,,
2025-07-25 14:16:51,cell phone,46.7,,,
2025-07-25 14:16:51,cell phone,35.5,,,
2025-07-25 14:16:52,cell phone,43.85,,,
2025-07-25 14:16:52,cell phone,31.79,,,
2025-07-25 14:16:52,cell phone,31.3,,,
2025-07-25 14:16:52,cell phone,33.04,,,
2025-07-25 14:16:53,cell phone,30.04,,,
2025-07-25 14:16:53,cell phone,42.03,,,
2025-07-25 14:16:53,cell phone,32.19,,,
2025-07-25 14:16:54,cell phone,45.68,,,
2025-07-25 14:16:54,cell phone,40.38,,,
2025-07-25 14:16:54,cell phone,35.67,,,
2025-07-25 14:16:54,cell phone,43.18,,,
2025-07-25 14:16:54,cell phone,37.89,,,
2025-07-25 14:16:54,cell phone,36.42,,,
2025-07-25 14:16:55,cell phone,31.08,,,
2025-07-25 14:16:55,cell phone,35.9,,,
2025-07-25 14:16:55,cell phone,33.1,,,
2025-07-25 14:16:55,cell phone,41.64,,,
2025-07-25 14:16:55,cell phone,30.64,,,
2025-07-25 14:16:56,cell phone,35.78,,,
2025-07-25 14:16:56,cell phone,30.45,,,
2025-07-25 14:16:57,cell phone,37.89,,,
2025-07-25 14:28:41,cell phone,47.22,,,
2025-07-25 14:28:41,cell phone,48.75,,,
2025-07-25 14:28:42,cell phone,71.28,,,
2025-07-25 14:28:42,cell phone,48.72,,,
2025-07-25 14:28:42,cell phone,70.89,,,
2025-07-25 14:28:42,cell phone,33.14,,,
2025-07-25 14:28:42,cell phone,72.2,,,
2025-07-25 14:28:42,cell phone,53.97,,,
2025-07-25 14:28:42,cell phone,52.96,,,
2025-07-25 14:28:42,cell phone,33.82,,,
2025-07-25 14:28:42,cell phone,65.45,,,
2025-07-25 14:28:42,cell phone,44.59,,,
2025-07-25 14:28:42,cell phone,63.64,,,
2025-07-25 14:28:42,cell phone,36.01,,,
2025-07-25 14:28:42,cell phone,32.68,,,
2025-07-25 14:28:42,cell phone,44.94,,,
2025-07-25 14:28:42,cell phone,31.03,,,
2025-07-25 14:28:42,cell phone,57.71,,,
2025-07-25 14:28:43,cell phone,52.95,,,
2025-07-25 14:28:43,cell phone,58.18,,,
2025-07-25 14:28:43,cell phone,47.0,,,
2025-07-25 14:28:43,cell phone,50.24,,,
2025-07-25 14:28:43,cell phone,42.76,,,
2025-07-25 14:28:43,cell phone,61.44,,,
2025-07-25 14:28:43,cell phone,65.56,,,
2025-07-25 14:28:43,cell phone,45.81,,,
2025-07-25 14:28:43,cell phone,58.18,,,
2025-07-25 14:28:43,cell phone,43.87,,,
2025-07-25 14:28:43,cell phone,58.2,,,
2025-07-25 14:28:43,cell phone,30.86,,,
2025-07-25 14:28:44,cell phone,45.03,,,
2025-07-25 14:28:44,cell phone,43.4,,,
2025-07-25 14:28:44,cell phone,54.55,,,
2025-07-25 14:28:44,cell phone,38.38,,,
2025-07-25 14:28:44,cell phone,51.9,,,
2025-07-25 14:28:44,cell phone,47.6,,,
2025-07-25 14:28:44,cell phone,60.18,,,
2025-07-25 14:28:44,cell phone,31.51,,,
2025-07-25 14:28:44,cell phone,52.59,,,
2025-07-25 14:28:45,cell phone,64.2,,,
2025-07-25 14:28:45,cell phone,42.65,,,
2025-07-25 14:28:45,cell phone,47.49,,,
2025-07-25 14:28:45,cell phone,33.65,,,
2025-07-25 14:28:45,cell phone,50.92,,,
2025-07-25 14:28:45,cell phone,54.69,,,
2025-07-25 14:28:45,cell phone,82.35,,,
2025-07-25 14:28:45,cell phone,48.55,,,
2025-07-25 14:28:46,cell phone,40.96,,,
2025-07-25 14:28:46,cell phone,36.1,,,
2025-07-25 14:28:46,cell phone,59.61,,,
2025-07-25 14:28:46,cell phone,61.3,,,
2025-07-25 14:28:46,cell phone,48.47,,,
2025-07-25 14:28:47,cell phone,36.34,,,
2025-07-25 14:28:47,cell phone,60.9,,,
2025-07-25 14:28:47,cell phone,36.22,,,
2025-07-25 14:28:48,cell phone,69.64,,,
2025-07-25 14:28:48,cell phone,30.26,,,
2025-07-25 14:28:48,cell phone,65.61,,,
2025-07-25 14:28:48,cell phone,60.15,,,
2025-07-25 14:28:48,cell phone,69.21,,,
2025-07-25 14:28:48,cell phone,56.2,,,
2025-07-25 14:28:48,cell phone,38.95,,,
2025-07-25 14:28:48,cell phone,64.51,,,
2025-07-25 14:28:48,cell phone,31.41,,,
2025-07-25 14:28:48,cell phone,41.49,,,
2025-07-25 14:28:48,cell phone,30.55,,,
2025-07-25 14:28:49,cell phone,62.86,,,
2025-07-25 14:28:49,cell phone,41.2,,,
